GLCpts,G6PDH2r,GND,PGI,PFK,TKT1,TKT2,TALA,GAPD,ENO,PYK,PDH,CS,ICDHyr,AKGDH,FUM,MDH,ME1,ICL,T,MSE_GR_01,MSE_GR_02
1.0,0.49599849445765637,0.49599849445765637,0.486086114649491,0.7477381962159653,0.14969837572622027,0.11814980932466011,0.14969837572622027,1.6023526143166982,1.4716139568742213,0.17581774441094952,0.9282532599169339,0.6007249575349756,0.600724957534644,0.5064375661478205,0.506437566148152,0.5064375661484835,1.704359230494341e-37,3.3144606820543144e-13,1.1616226326085018e-05,0.09644232453959083,0.0644729502256644
1.0,0.4959984944577265,0.4959984944577265,0.48608611464942075,0.747738196215942,0.14969837572624367,0.11814980932468357,0.14969837572624367,1.6023526143166749,1.4716139568741984,0.17581774441104925,0.928253259917034,0.6007249575349543,0.6007249575345008,0.5064375661476775,0.506437566148131,0.5064375661485844,4.411465062472126e-37,4.5341884223489914e-13,1.1750871309048075e-05,0.09644232453957519,0.06447295022564954
1.0,0.49599849445782124,0.49599849445782124,0.48608611464932616,0.7477381962159106,0.1496983757262753,0.11814980932471528,0.1496983757262753,1.602352614316644,1.4716139568741677,0.17581774441118392,0.9282532599171694,0.6007249575349257,0.6007249575343077,0.5064375661474845,0.5064375661481025,0.5064375661487206,1.1294630441706398e-36,6.180547292882008e-13,1.1887076977119033e-05,0.09644232453955402,0.06447295022562946
1.0,0.4959984944579486,0.4959984944579486,0.48608611464919876,0.7477381962158685,0.1496983757263178,0.11814980932475788,0.1496983757263178,1.602352614316602,1.4716139568741264,0.175817744411365,0.9282532599173512,0.6007249575348872,0.6007249575340478,0.5064375661472249,0.5064375661480643,0.5064375661489039,2.8607697691772932e-36,8.394848241519242e-13,1.2024861420374123e-05,0.0964423245395256,0.06447295022560245
1.0,0.49599849445811933,0.49599849445811933,0.4860861146490282,0.747738196215812,0.1496983757263748,0.118149809324815,0.1496983757263748,1.6023526143165463,1.4716139568740711,0.17581774441160772,0.9282532599175951,0.6007249575348357,0.6007249575336995,0.506437566146877,0.5064375661480133,0.5064375661491495,7.169173593168582e-36,1.1362528170028442e-12,1.216424293857368e-05,0.09644232453948746,0.06447295022556625
1.0,0.49599849445834737,0.49599849445834737,0.48608611464880025,0.7477381962157363,0.14969837572645087,0.11814980932489128,0.14969837572645087,1.6023526143164717,1.4716139568739972,0.17581774441193185,0.9282532599179205,0.6007249575347666,0.6007249575332341,0.5064375661464123,0.5064375661479449,0.5064375661494775,1.7778027864046853e-35,1.5326068565236454e-12,1.2305240043592616e-05,0.09644232453943659,0.06447295022551792
1.0,0.4959984944586508,0.4959984944586508,0.4860861146484969,0.7477381962156359,0.14969837572655217,0.11814980932499279,0.14969837572655217,1.6023526143163722,1.471613956873899,0.1758177444123633,0.928253259918354,0.600724957534675,0.6007249575326149,0.5064375661457938,0.506437566147854,0.5064375661499141,4.362935072365276e-35,2.0601435515452867e-12,1.2447871461879062e-05,0.09644232453936884,0.0644729502254536
1.0,0.4959984944590534,0.4959984944590534,0.48608611464809454,0.7477381962155026,0.14969837572668654,0.11814980932512748,0.14969837572668654,1.6023526143162405,1.4716139568737683,0.17581774441293557,0.9282532599189288,0.6007249575345535,0.6007249575317936,0.5064375661449735,0.5064375661477334,0.5064375661504933,1.0597572163929486e-34,2.7598926657111073e-12,1.259215613694151e-05,0.09644232453927895,0.06447295022536825
1.0,0.4959984944595856,0.4959984944595856,0.48608611464756263,0.7477381962153264,0.14969837572686412,0.1181498093253055,0.14969837572686412,1.6023526143160665,1.471613956873596,0.17581774441369213,0.9282532599196887,0.6007249575343928,0.6007249575307079,0.5064375661438889,0.5064375661475738,0.5064375661512588,2.548107056442964e-34,3.684951348034336e-12,1.2738113231864785e-05,0.09644232453916017,0.06447295022525543
1.0,0.4959984944602868,0.4959984944602868,0.48608611464686174,0.7477381962150943,0.14969837572709815,0.11814980932554008,0.14969837572709815,1.6023526143158366,1.4716139568733686,0.17581774441468895,0.9282532599206899,0.600724957534181,0.6007249575292771,0.5064375661424598,0.5064375661473637,0.5064375661522674,6.065452663683243e-34,4.903801187842592e-12,1.288576213185518e-05,0.09644232453900364,0.06447295022510681
1.0,0.49599849446120764,0.49599849446120764,0.4860861146459413,0.7477381962147893,0.14969837572740544,0.11814980932584812,0.14969837572740544,1.602352614315535,1.4716139568730702,0.175817744415998,0.9282532599220047,0.6007249575339028,0.6007249575273982,0.5064375661405831,0.5064375661470876,0.5064375661535921,1.4295292569254644e-33,6.504470725134509e-12,1.3035122446815089e-05,0.09644232453879807,0.06447295022491162
1.0,0.49599849446241295,0.49599849446241295,0.4860861146447364,0.7477381962143901,0.1496983757278077,0.11814980932625134,0.1496983757278077,1.6023526143151403,1.4716139568726792,0.17581774441771159,0.9282532599237258,0.6007249575335386,0.6007249575249388,0.5064375661381266,0.5064375661467264,0.5064375661553262,3.336234833077751e-33,8.599741134564537e-12,1.3186214013947486e-05,0.096442324538529,0.06447295022465611
1.0,0.49599849446398575,0.49599849446398575,0.4860861146431643,0.7477381962138693,0.14969837572833258,0.1181498093267775,0.14969837572833258,1.6023526143146252,1.4716139568721693,0.17581774441994744,0.9282532599259715,0.6007249575330634,0.6007249575217297,0.5064375661349213,0.506437566146255,0.5064375661575886,7.710859588763815e-33,1.1333634599550118e-11,1.3339056900390587e-05,0.09644232453817791,0.06447295022432271
1.0,0.49599849446603145,0.49599849446603145,0.48608611464111967,0.747738196213192,0.1496983757290153,0.11814980932746183,0.1496983757290153,1.6023526143139557,1.4716139568715065,0.17581774442285555,0.9282532599288924,0.6007249575324455,0.600724957517556,0.5064375661307525,0.506437566145642,0.5064375661605315,1.7651431004515968e-32,1.4889474500945994e-11,1.3493671405883065e-05,0.09644232453772124,0.06447295022388909
1.0,0.49599849446868377,0.49599849446868377,0.4860861146384685,0.7477381962123137,0.14969837572990047,0.1181498093283491,0.14969837572990047,1.602352614313087,1.4716139568706468,0.1758177444266261,0.9282532599326797,0.6007249575316442,0.6007249575121444,0.5064375661253473,0.5064375661448471,0.506437566164347,4.0025406978402964e-32,1.9499865201356777e-11,1.3650078065460137e-05,0.09644232453712916,0.06447295022332683
1.0,0.49599849447211203,0.49599849447211203,0.48608611463504175,0.7477381962111784,0.14969837573104455,0.11814980932949594,0.14969837573104455,1.6023526143119644,1.4716139568695354,0.17581774443149967,0.9282532599375747,0.6007249575306086,0.6007249575051496,0.5064375661183607,0.5064375661438196,0.5064375661692786,8.991197324406574e-32,2.5459008308133697e-11,1.3808297652180924e-05,0.09644232453636388,0.06447295022260016
1.0,0.4959984944765296,0.4959984944765296,0.4860861146306263,0.7477381962097157,0.14969837573251885,0.11814980933097376,0.14969837573251885,1.602352614310518,1.4716139568681037,0.1758177444377797,0.9282532599438824,0.6007249575292741,0.6007249574961363,0.5064375661093579,0.5064375661424957,0.5064375661756335,2.0011144070534384e-31,3.313785340494477e-11,1.3968351179887397e-05,0.09644232453537774,0.06447295022166373
